Identifiant;Nom du commerce;Numéro voie;Nom voie;Code postal;Nom commune;Longitude;Latitude;geo_shape;geo_point_2d
969;LE PALAIS DE SHAH JAHAN;16;RUE DES QUATRE FRERES PEIGNOT;0;;2.283227;48.846676;"{""coordinates"": [2.283226999568519, 48.84667599927313], ""type"": ""Point""}";48.84667599927313, 2.283226999568519
1358;BIOBURGER;45;RUE DES PETITS CARREAUX;0;;2.347479;48.86823;"{""coordinates"": [2.347478999611476, 48.86822999918457], ""type"": ""Point""}";48.86822999918457, 2.347478999611476
1401;BIOCOOP MONGE;17;RUE MONGE;0;;2.350874;48.847795;"{""coordinates"": [2.3508740002542674, 48.84779499924528], ""type"": ""Point""}";48.84779499924528, 2.3508740002542674
1138;TEN BELLS;53;RUE DU CHERCHE-MIDI;0;;2.325205;48.84878;"{""coordinates"": [2.3252050002104276, 48.84877999938235], ""type"": ""Point""}";48.84877999938235, 2.3252050002104276
1139;ACCORDEON PARIS GOURMANDS;80;RUE DAGUERRE;0;;2.325329;48.835603;"{""coordinates"": [2.325329000354799, 48.8356029994488], ""type"": ""Point""}";48.8356029994488, 2.325329000354799
1190;GEGEOR;1;RUE MONCEY;0;;2.331067;48.880064;"{""coordinates"": [2.3310670002949085, 48.88006399898242], ""type"": ""Point""}";48.88006399898242, 2.3310670002949085
1223;MESITA;2;RUE PIERRE FONTAINE;0;;2.335065;48.880596;"{""coordinates"": [2.3350650001540187, 48.88059599914116], ""type"": ""Point""}";48.88059599914116, 2.3350650001540187
1286;PHARMACIE DU VAL DE GRACE;6;PLACE ALPHONSE LAVERAN;0;;2.340655;48.840794;"{""coordinates"": [2.340654999627351, 48.84079399943027], ""type"": ""Point""}";48.84079399943027, 2.340654999627351
1313;SASHIMI BAR;4;RUE DES FOSSES SAINT-JACQUES;0;;2.343468;48.845934;"{""coordinates"": [2.343468000315953, 48.8459339991834], ""type"": ""Point""}";48.8459339991834, 2.343468000315953
1320;ZICATELA;8;RUE GEOFFROY-MARIE;0;;2.343959;48.873448;"{""coordinates"": [2.343959000570378, 48.873447999393576], ""type"": ""Point""}";48.873447999393576, 2.343959000570378
1757;LA MARGHERITA;41;RUE DE BAGNOLET;0;;2.397421;48.856975;"{""coordinates"": [2.3974210002287366, 48.85697499898921], ""type"": ""Point""}";48.85697499898921, 2.3974210002287366
1764;QUARTIER ROUGE;52;RUE DE BAGNOLET;0;;2.398827;48.857215;"{""coordinates"": [2.3988269999806424, 48.857214998884665], ""type"": ""Point""}";48.857214998884665, 2.3988269999806424
1768;OPTIQUE 2000;10;BOULEVARD DE CHARONNE;0;;2.399554;48.84875;"{""coordinates"": [2.39955400051643, 48.84874999869002], ""type"": ""Point""}";48.84874999869002, 2.39955400051643
1495;MME SHAWN;18;RUE CAFFARELLI;0;;2.362333;48.863897;"{""coordinates"": [2.362332999990892, 48.86389699950465], ""type"": ""Point""}";48.86389699950465, 2.362332999990892
1496;LA PETITE PLACE;16;RUE DU PARC ROYAL;0;;2.362503;48.858869;"{""coordinates"": [2.3625030005850847, 48.85886899879197], ""type"": ""Point""}";48.85886899879197, 2.3625030005850847
1516;TAKE ME AWAY;98;QUAI DE JEMMAPES;0;;2.364217;48.873361;"{""coordinates"": [2.364217000073973, 48.87336099947129], ""type"": ""Point""}";48.87336099947129, 2.364217000073973
1625;FARINEZ VOUS;9;RUE VILLIOT;0;;2.374654;48.841376;"{""coordinates"": [2.374654000463104, 48.84137599911118], ""type"": ""Point""}";48.84137599911118, 2.374654000463104
1643;L ENGRENAGE;82;RUE JEAN-PIERRE TIMBAUD;0;;2.376557;48.867395;"{""coordinates"": [2.3765570002230034, 48.86739499906502], ""type"": ""Point""}";48.86739499906502, 2.3765570002230034
1684;W ET J;150;RUE OBERKAMPF;0;;2.381492;48.866571;"{""coordinates"": [2.3814920000100788, 48.86657099939154], ""type"": ""Point""}";48.86657099939154, 2.3814920000100788
1686;CULTURE RAPIDE;103;RUE JULIEN LACROIX;0;;2.381957;48.872987;"{""coordinates"": [2.381957000646597, 48.872986998986725], ""type"": ""Point""}";48.872986998986725, 2.381957000646597
1866;BIBLIOTHEQUE;0;BIS RUE BUFFON;0;;2.361868;48.842547;"{""coordinates"": [2.3618680003628345, 48.842546998844156], ""type"": ""Point""}";48.842546998844156, 2.3618680003628345
1887;MUSEE ZADKINE;100;RUE D ASSAS;0;;2.334044;48.843033;"{""coordinates"": [2.334043999520284, 48.84303299935935], ""type"": ""Point""}";48.84303299935935, 2.334043999520284
1889;POLY SON POST PRODUCTION;49;RUE DE BAGNOLET;0;;2.397815;48.857069;"{""coordinates"": [2.3978150000055125, 48.85706899903645], ""type"": ""Point""}";48.85706899903645, 2.3978150000055125
1938;BIBLIOTHEQUE SAINT-ELOI;23;RUE DU COLONEL ROZANOFF;0;;2.3871246;48.8455293;"{""coordinates"": [2.3871245998773056, 48.845529298873586], ""type"": ""Point""}";48.845529298873586, 2.3871245998773056
1943;BIBLIOTHEQUE CLAIRE BRETECHER;11;RUE DE LANCRY;0;;2.360241;48.8694012;"{""coordinates"": [2.360240999686845, 48.86940119875277], ""type"": ""Point""}";48.86940119875277, 2.360240999686845
1976;METRO PORTE DE MONTREUIL;1;AVENUE DE LA PORTE DE MONTREUIL;0;;2.4113241;48.8537405;"{""coordinates"": [2.411324099851565, 48.85374049903377], ""type"": ""Point""}";48.85374049903377, 2.411324099851565
1987;DE VIE;0;RUE SAINT-SAUVEUR;0;;2.3480662;48.8661832;"{""coordinates"": [2.348066199527857, 48.86618319893718], ""type"": ""Point""}";48.86618319893718, 2.348066199527857
1819;COMEDIE FRANCAISE;1;PLACE COLETTE;0;;2.336473;48.863315;"{""coordinates"": [2.3364729994038256, 48.86331499889653], ""type"": ""Point""}";48.86331499889653, 2.3364729994038256
1829;DECATHLON CITY BATIGNOLLES;0;RUE CARDINET;0;;2.315416;48.888521;"{""coordinates"": [2.3154160005747477, 48.88852099912447], ""type"": ""Point""}";48.88852099912447, 2.3154160005747477
1845;L ATELIER DU PAIN;0;RUE DES AMANDIERS;0;;2.388593;48.863584;"{""coordinates"": [2.388593000170574, 48.86358399862288], ""type"": ""Point""}";48.86358399862288, 2.388593000170574
1850;LA VALSE DES PAINS;0;RUE DES PYRENEES;0;;2.388191;48.873897;"{""coordinates"": [2.388191000616867, 48.87389699905937], ""type"": ""Point""}";48.87389699905937, 2.388191000616867
889;KAVIARI DELIKATESSEN;3;AVENUE DE VILLIERS;0;;2.314836;48.881528;"{""coordinates"": [2.314836000216695, 48.881527998946474], ""type"": ""Point""}";48.881527998946474, 2.314836000216695
900;PHILATERIE SLP;22;RUE LA FAYETTE;0;;2.336979;48.873951;"{""coordinates"": [2.336978999541236, 48.873950998903936], ""type"": ""Point""}";48.873950998903936, 2.336978999541236
901;POKE BAR HAUSSMANN;12;BOULEVARD HAUSSMANN;0;;2.337812;48.872458;"{""coordinates"": [2.3378119994668176, 48.87245799903693], ""type"": ""Point""}";48.87245799903693, 2.3378119994668176
906;BISTROT SMILEY;37;RUE DES MARTYRS;0;;2.339846;48.879273;"{""coordinates"": [2.3398459994475305, 48.879272999192594], ""type"": ""Point""}";48.879272999192594, 2.3398459994475305
979;CLASS CROUTE GRANDE ARMEE;50;AVENUE DE LA GRANDE ARMEE;0;;2.28769;48.876475;"{""coordinates"": [2.287690000240471, 48.876474999504055], ""type"": ""Point""}";48.876474999504055, 2.287690000240471
987;LADY CHIC PARIS;28;AVENUE FELIX FAURE;0;;2.289596;48.841899;"{""coordinates"": [2.2895960004780753, 48.84189899862985], ""type"": ""Point""}";48.84189899862985, 2.2895960004780753
1012;BURRITOS HERMANOS;77;RUE CAMBRONNE;0;;2.302585;48.843358;"{""coordinates"": [2.3025850003777726, 48.84335799938898], ""type"": ""Point""}";48.84335799938898, 2.3025850003777726
1022;TRAITEUR DZ;26;RUE CLER;0;;2.30599;48.857389;"{""coordinates"": [2.3059900002811577, 48.857388998736845], ""type"": ""Point""}";48.857388998736845, 2.3059900002811577
1026;LE TOURVILLE;43;AVENUE DE LA MOTTE-PICQUET;0;;2.306228;48.85451;"{""coordinates"": [2.3062279995613633, 48.85450999921495], ""type"": ""Point""}";48.85450999921495, 2.3062279995613633
1037;IL ETAIT UNE FOIS DIX DOIGTS;30;RUE BARGUE;0;;2.307833;48.83864;"{""coordinates"": [2.307833000477402, 48.83863999918877], ""type"": ""Point""}";48.83863999918877, 2.307833000477402
1060;TOTOO;6;RUE FALGUIERE;0;;2.317347;48.844024;"{""coordinates"": [2.3173470002599563, 48.844023999028984], ""type"": ""Point""}";48.844023999028984, 2.3173470002599563
1094;UN PAIN A PART;4;PLACE CONSTANTIN BRANCUSI;0;;2.321299;48.837203;"{""coordinates"": [2.32129899939497, 48.837202999009456], ""type"": ""Point""}";48.837202999009456, 2.32129899939497
932;BABEL BELLEVILLE;3;RUE LEMON;0;;2.378152;48.87162;"{""coordinates"": [2.3781519999893885, 48.87161999898463], ""type"": ""Point""}";48.87161999898463, 2.3781519999893885
941;CENTRE PARIS ANIM BESSIE SMITH;19;RUE ANTOINE-JULIEN HENARD;0;;2.389516;48.842385;"{""coordinates"": [2.3895159993827124, 48.84238499865288], ""type"": ""Point""}";48.84238499865288, 2.3895159993827124
1344;BISTRO BURGER;26;RUE MONTORGUEIL;0;;2.346505;48.863647;"{""coordinates"": [2.346505000069297, 48.863646999306376], ""type"": ""Point""}";48.863646999306376, 2.346505000069297
1370;LEANDRES;78;RUE DE MAUBEUGE;0;;2.348017;48.879147;"{""coordinates"": [2.3480169995349898, 48.87914699896532], ""type"": ""Point""}";48.87914699896532, 2.3480169995349898
1379;L HYPERBOL;14;RUE DES PRECHEURS;0;;2.348655;48.862083;"{""coordinates"": [2.3486550001266404, 48.862082999304526], ""type"": ""Point""}";48.862082999304526, 2.3486550001266404
1386;MAISON FERRAND;93;RUE LA FAYETTE;0;;2.349333;48.877447;"{""coordinates"": [2.349332999451036, 48.87744699929844], ""type"": ""Point""}";48.87744699929844, 2.349332999451036
1393;GDFLEURS;20;RUE MONGE;0;;2.350073;48.848392;"{""coordinates"": [2.3500730006655064, 48.84839199933284], ""type"": ""Point""}";48.84839199933284, 2.3500730006655064
1395;MARC&JU;3;RUE DE BAZEILLES;0;;2.350411;48.839139;"{""coordinates"": [2.35041099948374, 48.83913899919729], ""type"": ""Point""}";48.83913899919729, 2.35041099948374
1411;AU VERGER DES ARENES;33;RUE MONGE;0;;2.351978;48.846074;"{""coordinates"": [2.3519780001398596, 48.84607399891915], ""type"": ""Point""}";48.84607399891915, 2.3519780001398596
1420;LE BAR COMMUN;135;RUE DES POISSONNIERS;0;;2.352837;48.895238;"{""coordinates"": [2.352836999814613, 48.89523799909512], ""type"": ""Point""}";48.89523799909512, 2.352836999814613
1426;ANOMALY TATTOO;20;RUE BEAUBOURG;0;;2.353514;48.860999;"{""coordinates"": [2.3535139999567556, 48.860998998992066], ""type"": ""Point""}";48.860998998992066, 2.3535139999567556
1428;LAKIN;40;RUE DU FAUBOURG SAINT-DENIS;0;;2.353618;48.871332;"{""coordinates"": [2.353617999814143, 48.87133199871859], ""type"": ""Point""}";48.87133199871859, 2.353617999814143
1125;EDGAR SUITES;40;RUE DE LIEGE;0;;2.32445;48.879299;"{""coordinates"": [2.3244500000972086, 48.87929899869974], ""type"": ""Point""}";48.87929899869974, 2.3244500000972086
1126;A LA DUCHESSE ANNE;5;PLACE DU DIX-HUIT JUIN 1940;0;;2.324486;48.844003;"{""coordinates"": [2.324485999931116, 48.84400299873132], ""type"": ""Point""}";48.84400299873132, 2.324485999931116
1180;OPTIQUE PEREZ;67;RUE D ALESIA;0;;2.329449;48.827726;"{""coordinates"": [2.329449000300698, 48.82772599934902], ""type"": ""Point""}";48.82772599934902, 2.329449000300698
1253;CLOUD CAKES;32;RUE NOTRE-DAME DE LORETTE;0;;2.33741;48.87863;"{""coordinates"": [2.337410000195267, 48.87862999935063], ""type"": ""Point""}";48.87862999935063, 2.337410000195267
1263;ATELIER P1;157;RUE MARCADET;0;;2.33793;48.891308;"{""coordinates"": [2.3379300003885533, 48.89130799906374], ""type"": ""Point""}";48.89130799906374, 2.3379300003885533
1268;LE HIBOU;16;CARREFOUR DE L ODEON;0;;2.338529;48.851685;"{""coordinates"": [2.3385290004548867, 48.85168499889206], ""type"": ""Point""}";48.85168499889206, 2.3385290004548867
1312;AME & ESPRIT DU VIN;22;RUE CADET;0;;2.343385;48.875306;"{""coordinates"": [2.3433849999737397, 48.87530599883968], ""type"": ""Point""}";48.87530599883968, 2.3433849999737397
1325;STADE CHARLETY;17;AVENUE PIERRE DE COUBERTIN;0;;2.344456;48.818109;"{""coordinates"": [2.344455999616603, 48.81810899902826], ""type"": ""Point""}";48.81810899902826, 2.344455999616603
1789;PHARMACIE DES HAUTS DE BELLEVILLE;315;RUE DE BELLEVILLE;0;;2.403674;48.876535;"{""coordinates"": [2.4036739998036034, 48.876534999334496], ""type"": ""Point""}";48.876534999334496, 2.4036739998036034
1481;LHEUREDUPAIN;121;AVENUE D IVRY;0;;2.360519;48.825782;"{""coordinates"": [2.3605189996122666, 48.82578199881495], ""type"": ""Point""}";48.82578199881495, 2.3605189996122666
1497;L ATMOSPHERE;49;RUE LUCIEN SAMPAIX;0;;2.362624;48.874383;"{""coordinates"": [2.3626239996897063, 48.8743829989326], ""type"": ""Point""}";48.8743829989326, 2.3626239996897063
1503;LE PRETEXTE;111;RUE DE TOLBIAC;0;;2.363333;48.826494;"{""coordinates"": [2.363332999481573, 48.82649399890349], ""type"": ""Point""}";48.82649399890349, 2.363332999481573
1529;DH DELIHEMP;13;RUE COMMINES;0;;2.365869;48.862079;"{""coordinates"": [2.3658690003948775, 48.862078999138966], ""type"": ""Point""}";48.862078999138966, 2.3658690003948775
1548;OPTIQUE PONCET;39;RUE DU FAUBOURG DU TEMPLE;0;;2.368475;48.869226;"{""coordinates"": [2.368474999873487, 48.869225999273354], ""type"": ""Point""}";48.869225999273354, 2.368474999873487
1556;L ATELIER DE L EPHEMERE;8;RUE JEANNE D ARC;0;;2.369556;48.829081;"{""coordinates"": [2.369556000152478, 48.829080999278], ""type"": ""Point""}";48.829080999278, 2.369556000152478
1571;BOUCHERIE BODIN;36;RUE OBERKAMPF;0;;2.371411;48.864242;"{""coordinates"": [2.371410999589635, 48.86424199873841], ""type"": ""Point""}";48.86424199873841, 2.371410999589635
1635;BIONAC;73;BOULEVARD VOLTAIRE;0;;2.375629;48.860671;"{""coordinates"": [2.375629000047495, 48.86067099924253], ""type"": ""Point""}";48.86067099924253, 2.375629000047495
1703;RESTO DU PARC;5;RUE DE DIJON;0;;2.38581;48.835671;"{""coordinates"": [2.385809999438015, 48.83567099866313], ""type"": ""Point""}";48.83567099866313, 2.385809999438015
1709;CHAI 33;33;COUR SAINT-EMILION;0;;2.386463;48.833153;"{""coordinates"": [2.3864629993531636, 48.833152999088725], ""type"": ""Point""}";48.833152999088725, 2.3864629993531636
1711;LA RESERVE;44;RUE LEON FROT;0;;2.386613;48.855725;"{""coordinates"": [2.3866130002154837, 48.85572499941438], ""type"": ""Point""}";48.85572499941438, 2.3866130002154837
1728;LES CAVES DE REUILLY;11;BOULEVARD DE REUILLY;0;;2.390743;48.839312;"{""coordinates"": [2.3907430004509065, 48.83931199868217], ""type"": ""Point""}";48.83931199868217, 2.3907430004509065
1729;SUBWAY;154;RUE DE BELLEVILLE;0;;2.39096;48.875383;"{""coordinates"": [2.3909599998705597, 48.87538299931037], ""type"": ""Point""}";48.87538299931037, 2.3909599998705597
1743;MAA KRUPA;279;RUE DES PYRENEES;0;;2.395575;48.868399;"{""coordinates"": [2.3955749999756426, 48.86839899907309], ""type"": ""Point""}";48.86839899907309, 2.3955749999756426
1963;METRO LA MOTTE-PICQUET-GRENELLE;63;AVENUE DE LA MOTTE-PICQUET;0;;2.2985533;48.8494245;"{""coordinates"": [2.298553299966733, 48.84942449949904], ""type"": ""Point""}";48.84942449949904, 2.298553299966733
1964;METRO HOTEL DE VILLE;70;RUE DE RIVOLI;0;;2.3515814;48.8572948;"{""coordinates"": [2.3515814005655096, 48.85729479929214], ""type"": ""Point""}";48.85729479929214, 2.3515814005655096
1978;METRO SAINT-PHILIPPE-DU-ROULE;30;AVENUE FRANKLIN D. ROOSEVELT;0;;2.3101411;48.8723799;"{""coordinates"": [2.3101411000208936, 48.872379899177425], ""type"": ""Point""}";48.872379899177425, 2.3101411000208936
1801;LE MAGNOLIA;29;RUE SAINT-BLAISE;0;;2.405763;48.859062;"{""coordinates"": [2.4057630005422457, 48.85906199908261], ""type"": ""Point""}";48.85906199908261, 2.4057630005422457
1827;TRA ART - BUBBLE TEA;0;RUE BICHAT;0;;2.368217;48.871418;"{""coordinates"": [2.368217000644275, 48.87141799944351], ""type"": ""Point""}";48.87141799944351, 2.368217000644275
1857;ESS PACE;15;RUE JEAN-ANTOINE DE BAIF;0;;2.38317;48.827214;"{""coordinates"": [2.3831700005631467, 48.82721399866921], ""type"": ""Point""}";48.82721399866921, 2.3831700005631467
896;LES JARDINS DE PAULHA;57;RUE DU PERE CORENTIN;0;;2.328269;48.824357;"{""coordinates"": [2.328269000105205, 48.82435699933416], ""type"": ""Point""}";48.82435699933416, 2.328269000105205
1245;LA BONNE COMPOSITION;75;RUE JEAN-BAPTISTE PIGALLE;0;;2.33688;48.881819;"{""coordinates"": [2.3368800006864414, 48.88181899866641], ""type"": ""Point""}";48.88181899866641, 2.3368800006864414
897;OPERA VISION L OPTICIEN DU SPORT;12;RUE DE LA CHAUSSEE D ANTIN;0;;2.333858;48.871967;"{""coordinates"": [2.333857999599067, 48.87196699912469], ""type"": ""Point""}";48.87196699912469, 2.333857999599067
1991;BIBLIOTHEQUE FORNEY;1;RUE DU FIGUIER;0;;2.3591918;48.8534255;"{""coordinates"": [2.3591918003607835, 48.85342549890675], ""type"": ""Point""}";48.85342549890675, 2.3591918003607835
1906;L ECOLE PARISIENNE DE LANGUES;34;RUE GEOFFROY-SAINT-HILAIRE;0;;2.3561807;48.8409207;"{""coordinates"": [2.35618070026491, 48.840920699201014], ""type"": ""Point""}";48.840920699201014, 2.35618070026491
1915;HOTEL MANSART - ESPRIT DE FRANCE;5;RUE DES CAPUCINES;0;;2.3298365;48.8685213;"{""coordinates"": [2.329836499796148, 48.86852129862542], ""type"": ""Point""}";48.86852129862542, 2.329836499796148
1929;HAPPY;15;RUE DE BRETAGNE;0;;2.3635126;48.8622817;"{""coordinates"": [2.363512599461843, 48.86228169881409], ""type"": ""Point""}";48.86228169881409, 2.363512599461843
885;MAIRIE DU 16EME ARRONDISSEMENT;71;AVENUE HENRI MARTIN;0;;2.276653;48.863941;"{""coordinates"": [2.2766529999106093, 48.86394099882557], ""type"": ""Point""}";48.86394099882557, 2.2766529999106093
893;CAFE MONTPARNASSE;8;PLACE DU DIX-HUIT JUIN 1940;0;;2.323557;48.844226;"{""coordinates"": [2.32355699952562, 48.8442259989886], ""type"": ""Point""}";48.8442259989886, 2.32355699952562
916;CHEZ SUZETTE;17;RUE DE LA HUCHETTE;0;;2.345745;48.852932;"{""coordinates"": [2.345744999565162, 48.852931999151885], ""type"": ""Point""}";48.852931999151885, 2.345744999565162
1003;RENAISSANCE ARC DE TRIOMPHE;39;AVENUE DE WAGRAM;0;;2.297078;48.876981;"{""coordinates"": [2.2970779993977377, 48.8769809987101], ""type"": ""Point""}";48.8769809987101, 2.2970779993977377
1033;RESTAURANT ZIA;22;AVENUE DE TOURVILLE;0;;2.307149;48.85425;"{""coordinates"": [2.3071490002254778, 48.85424999917365], ""type"": ""Point""}";48.85424999917365, 2.3071490002254778
1075;AU RUCHER;12;RUE DE COPENHAGUE;0;;2.320009;48.880219;"{""coordinates"": [2.320008999671957, 48.88021899914387], ""type"": ""Point""}";48.88021899914387, 2.320008999671957
1076;MAMIE LUCIENNE MONTPARNASSE;14;AVENUE DU MAINE;0;;2.320099;48.843893;"{""coordinates"": [2.3200989997492916, 48.84389299917522], ""type"": ""Point""}";48.84389299917522, 2.3200989997492916
1084;CREPERIE LA SABLIERE;56;RUE DE LA SABLIERE;0;;2.320847;48.832406;"{""coordinates"": [2.320847000468608, 48.83240599868881], ""type"": ""Point""}";48.83240599868881, 2.320847000468608
1100;VOGUE OPTIQUE;104;RUE D ALESIA;0;;2.322874;48.829334;"{""coordinates"": [2.3228740003402137, 48.82933399886964], ""type"": ""Point""}";48.82933399886964, 2.3228740003402137
947;LE FUMOIR;6;RUE DE L AMIRAL DE COLIGNY;0;;2.340842;48.860478;"{""coordinates"": [2.3408419998935863, 48.8604779988357], ""type"": ""Point""}";48.8604779988357, 2.3408419998935863
963;BOULANGERIE MOZART;147;AVENUE FELIX FAURE;0;;2.279211;48.837045;"{""coordinates"": [2.279210999758856, 48.83704499919112], ""type"": ""Point""}";48.83704499919112, 2.279210999758856
1366;COOKIE LOVE;84;RUE D ABOUKIR;0;;2.347705;48.867925;"{""coordinates"": [2.3477050004702917, 48.867924998736314], ""type"": ""Point""}";48.867924998736314, 2.3477050004702917
1440;SO.BIO PARIS PARADIS;6;RUE DE PARADIS;0;;2.354698;48.87456;"{""coordinates"": [2.3546979994167114, 48.87455999902504], ""type"": ""Point""}";48.87455999902504, 2.3546979994167114
1454;LA NOUVELLE CAVE;55;RUE DE TURBIGO;0;;2.356218;48.865633;"{""coordinates"": [2.3562180003230524, 48.865632999294554], ""type"": ""Point""}";48.865632999294554, 2.3562180003230524
1465;NEGOZIO LEGGERO;37;RUE NOTRE-DAME DE NAZARETH;0;;2.358003;48.867434;"{""coordinates"": [2.3580030004019252, 48.86743399880335], ""type"": ""Point""}";48.86743399880335, 2.3580030004019252
1466;BEEF RESTAURANT;33;RUE DES ROSIERS;0;;2.358016;48.857797;"{""coordinates"": [2.3580160001190693, 48.85779699876396], ""type"": ""Point""}";48.85779699876396, 2.3580160001190693
1468;RAYON;22;RUE DE RIVOLI;0;;2.358601;48.855924;"{""coordinates"": [2.3586009997626602, 48.85592399918729], ""type"": ""Point""}";48.85592399918729, 2.3586009997626602
1475;PHARMACIE CENTRALE DE LA CHAPELLE;5;RUE DE LA CHAPELLE;0;;2.359681;48.890762;"{""coordinates"": [2.359681000609407, 48.89076199902936], ""type"": ""Point""}";48.89076199902936, 2.359681000609407
1421;MISSO;27;RUE DU MOULIN DES PRES;0;;2.352897;48.82869;"{""coordinates"": [2.3528970003237504, 48.8286899986441], ""type"": ""Point""}";48.8286899986441, 2.3528970003237504
1425;VELOGIK;17;RUE DE PARADIS;0;;2.353225;48.87477;"{""coordinates"": [2.3532250005853856, 48.87476999904696], ""type"": ""Point""}";48.87476999904696, 2.3532250005853856
1136;CAFE MADELEINE;35;PLACE DE LA MADELEINE;0;;2.324899;48.871003;"{""coordinates"": [2.3248990001688044, 48.87100299882875], ""type"": ""Point""}";48.87100299882875, 2.3248990001688044
1148;PRIMEUR ETHIQUE;35;RUE SAINT-PLACIDE;0;;2.325845;48.848517;"{""coordinates"": [2.3258449994415713, 48.84851699920789], ""type"": ""Point""}";48.84851699920789, 2.3258449994415713
1155;LUSH PARIS SAINT-LAZARE;1;COUR DU HAVRE;0;;2.326234;48.875715;"{""coordinates"": [2.3262339995333043, 48.87571499918847], ""type"": ""Point""}";48.87571499918847, 2.3262339995333043
1184;BOULANGERIE ASSAS;31;RUE D ASSAS;0;;2.330022;48.847462;"{""coordinates"": [2.330022000388727, 48.84746199936327], ""type"": ""Point""}";48.84746199936327, 2.330022000388727
1202;CAFE DU MOGADOR;57;RUE DE CHATEAUDUN;0;;2.332732;48.876243;"{""coordinates"": [2.3327320006289396, 48.876242999283065], ""type"": ""Point""}";48.876242999283065, 2.3327320006289396
1224;POKE BAR OPERA;24;RUE DU QUATRE SEPTEMBRE;0;;2.335153;48.869947;"{""coordinates"": [2.335152999657398, 48.86994699867731], ""type"": ""Point""}";48.86994699867731, 2.335152999657398
1231;IL TIMO;15;RUE MONSIGNY;0;;2.335588;48.869243;"{""coordinates"": [2.335587999772965, 48.8692429988206], ""type"": ""Point""}";48.8692429988206, 2.335587999772965
1254;KASTOORI;4;PLACE GUSTAVE TOUDOUZE;0;;2.337427;48.879572;"{""coordinates"": [2.337427000061338, 48.879571999492576], ""type"": ""Point""}";48.879571999492576, 2.337427000061338
1329;THE NAKED SHOP;6;RUE DE CLERY;0;;2.344799;48.867499;"{""coordinates"": [2.3447990004083326, 48.867498998679686], ""type"": ""Point""}";48.867498998679686, 2.3447990004083326
1332;RESTAURANT FLORINA;47;BOULEVARD DE PORT-ROYAL;0;;2.345;48.837543;"{""coordinates"": [2.3450000005975182, 48.83754299931211], ""type"": ""Point""}";48.83754299931211, 2.3450000005975182
1334;OPTICAL CENTER;46;RUE DES ECOLES;0;;2.345579;48.849509;"{""coordinates"": [2.345578999785478, 48.84950899896814], ""type"": ""Point""}";48.84950899896814, 2.345578999785478
1337;DZAMBALA;23;RUE BERTHOLLET;0;;2.345765;48.838513;"{""coordinates"": [2.34576500001461, 48.83851299877244], ""type"": ""Point""}";48.83851299877244, 2.34576500001461
1774;JEFF DE BRUGES;17;COURS DE VINCENNES;0;;2.400628;48.848356;"{""coordinates"": [2.400627999794577, 48.84835599905633], ""type"": ""Point""}";48.84835599905633, 2.400627999794577
1486;LA BECANE A GASTON;24;RUE LUCIEN SAMPAIX;0;;2.361122;48.87252;"{""coordinates"": [2.361122000240858, 48.87251999864072], ""type"": ""Point""}";48.87251999864072, 2.361122000240858
1489;PETIT DAKAR;6;RUE ELZEVIR;0;;2.361325;48.858086;"{""coordinates"": [2.361325000482502, 48.858085999405226], ""type"": ""Point""}";48.858085999405226, 2.361325000482502
1523;CARMEN RAGOSTA MODE ET CUISINE;8;RUE DE LA GRANGE AUX BELLES;0;;2.36462;48.873442;"{""coordinates"": [2.364619999759518, 48.87344199938189], ""type"": ""Point""}";48.87344199938189, 2.364619999759518
1532;LA MADONNINA;10;RUE MARIE ET LOUISE;0;;2.366727;48.871974;"{""coordinates"": [2.3667269999663634, 48.87197399867192], ""type"": ""Point""}";48.87197399867192, 2.3667269999663634
1540;LE BISTRO DES OIES;2;RUE MARIE ET LOUISE;0;;2.367471;48.871856;"{""coordinates"": [2.3674709999865273, 48.87185599947509], ""type"": ""Point""}";48.87185599947509, 2.3674709999865273
1569;MOKA;75;RUE DU FAUBOURG DU TEMPLE;0;;2.37131;48.870167;"{""coordinates"": [2.3713099995844757, 48.87016699903684], ""type"": ""Point""}";48.87016699903684, 2.3713099995844757
1573;LE ROI DE LA CAPOTE;106;BOULEVARD RICHARD LENOIR;0;;2.3717;48.863729;"{""coordinates"": [2.3717000003539694, 48.86372899924127], ""type"": ""Point""}";48.86372899924127, 2.3717000003539694
1587;OPTIC DUROC;38;AVENUE DE LA REPUBLIQUE;0;;2.37229;48.865541;"{""coordinates"": [2.372290000173425, 48.86554099914497], ""type"": ""Point""}";48.86554099914497, 2.372290000173425
1600;AVE MARIA;1;RUE JACQUARD;0;;2.373044;48.864507;"{""coordinates"": [2.3730440006212086, 48.8645069986465], ""type"": ""Point""}";48.8645069986465, 2.3730440006212086
1604;TEN BELLES;17;RUE BREGUET;0;;2.373381;48.857508;"{""coordinates"": [2.3733810005517393, 48.85750799893882], ""type"": ""Point""}";48.85750799893882, 2.3733810005517393
1630;ASD;10;RUE DE TOLBIAC;0;;2.375207;48.829855;"{""coordinates"": [2.3752070005684747, 48.82985499929562], ""type"": ""Point""}";48.82985499929562, 2.3752070005684747
1640;PHARMACIE DE LA CONFIANCE;13;RUE DE LA PRESENTATION;0;;2.376292;48.871298;"{""coordinates"": [2.376291999877296, 48.87129799896506], ""type"": ""Point""}";48.87129799896506, 2.376291999877296
